source_file,case_id,keyword_score,quoted_text
protection_mechanism,41437,2,"’이라는 상호로 사업자등록을 하고 2020. 10. 29. 폐업을 할 때까지 이 사건 상가를 점유하면서 영업을 해왔는바, 원고는 상가건물 임대차보호법에서 정한 우선변제권을 갖는 소액임차인이다. 그럼에도 피고의 신청으로 개시된 전주지방법원 군산지원 C 부동산임의경매 사건(이하 ‘"
protection_mechanism,42426,2,’란 ‘임차인과 임대사업자 사이에 분양전환을 위한 매매계약이 성립된 것’
protection_mechanism,42501,2,"'이라 한다)과 사이에, 이 사건 건물을 전대차보증금 2억 원, 전대차기간 10년, 차임 월 500만 원으로 정하여 전차하기로 하는 내용의 전대차계약(이하 '"
protection_mechanism,42758,2,"’이라고 한다). 다. 원고가 전세권설정등기를 마칠 당시에는 이 사건 부동산에 관하여 선순위 저당권·가압류·압류등기가 없었으나, 2006. 9. 5. 채권자 신용보증기금, 채무자 원형토건, 채권최고액 2억 1,000만 원으로 된 근저당권설정등기가 마쳐졌다. 라. 근로복지공단은 2007. 5. 21. 이 사건 부동산에 관하여 서울중앙지방법원 2007타경15036호로 강제경매를 신청하였고, 위 법원이 2007. 5. 22. 강제경매개시결정을 함으로써 이 사건 부동산에 관하여 강제경매(이하, ‘"
protection_mechanism,42758,2,’라고 한다)절차가 진행되었다. 마. 소외인은 이 사건 경매절차에서 배당요구종기일 이전인 2007. 7. 20. 임대차계약서와 주민등록표등본을 첨부하여 임차인으로서 “
protection_mechanism,42857,2,"""라고 한다)는 피고 B 및 C 앞으로 공제금액 1억 원인 공제증서를 발행하였다. 이 사건 임대차계약도 공제대상이다. 다. 피고 B은 이 사건 임대차계약에 관한 중개대상물 확인 설명서에 '"
protection_mechanism,47127,2,"'라 한다)는 골재 도·소매업 등을 영위하는 회사이고, 피고 D은 피고 회사 대표이사로서 피고 회사의 주식 40,000주를 소유하고 있다. 피고 E은 피고 D의 동생으로서 별지2 목록 기재 부동산을 소유하고 있다. 나. 이 사건 투자계약의 체결 원고 회사는 2018. 2. 14. 피고 회사와 사이에 아래와 같은 내용의 투자계약(갑 제1호증의 1, 이하 '"
protection_mechanism,48360,2,‘본 계약은 임대차계약에 준한다.’
protection_mechanism,48826,2,"’이라 한다)로부터 서울 강남구 (이하 생략)을 임대차보증금 300,000, 000원, 차임 월 13,000,000원(매월 말일 지급), 임대차기간 2007. 7. 12.부터 2011. 7. 11.까지로 약정하여 임차하였고(이하 위 임대차계약을 ‘"
protection_mechanism,48826,2,"’이라 하고, 위 임대차보증금에 대한 반환채권을 ‘"
protection_mechanism,48826,2,‘임대차보증금반환채권을 담보로 제공할 수 없다’
protection_mechanism,48826,2,‘임대차보증금반환채권을 담보로 제공하지 못한다’
protection_mechanism,48826,2,‘임대차보증금반환채권을 담보로 제공할 수 없다’
protection_mechanism,50215,2,"‘이 사건 주택’이라 한다)를 임대차보증금 85,000,000원, 임대차기간 2016. 12. 30.부터 2018. 12. 29.까지로 정하여 임차하는 내용의 임대차계약(이하 ‘"
protection_mechanism,50475,2,‘우선회수특약’이라 한다)을 하였다면 그 우선회수특약에 따라 변제의 순위가 정해진다. 그런데 변제로 채권자를 대위하는 경우에 ‘
protection_mechanism,50475,2,"’에는 채권자와 채무자 사이에 채무의 이행을 확보하기 위한 특약이 있는 경우에 그 특약에 기하여 채권자가 가지는 권리도 포함된다고 할 것이나, 채권자와 일부 대위변제자 사이의 약정에 지나지 아니하는 ‘"
protection_mechanism,50475,2,"’이라 한다) 채무의 일부를 대위변제하여 그 일부 대출 채권과 함께 담보인 원심 판시 5건의 근저당권(원심판결 [별지 3] 순번 2, 3, 5, 6, 7 기재 근저당권으로서, 이하 ‘"
protection_mechanism,50475,2,"’이라 한다)에 관하여 대위변제액에 상응하는 비율로 근저당권 일부를 이전받으면서, 중소기업은행과 배당·회수금의 충당순서를 정하는 특약(이하 ‘"
protection_mechanism,51537,2,'이 사건 근저당권설정계약'
protection_mechanism,51857,2,"’이라고 한다)는 한림시티앤지의 근로자들로서 한림시티앤지에 대하여 총 49,989,793원의 우선변제 대상 임금채권을 가지고 있는데, 한림시티앤지는 2013. 7. 4.경 공증인가 법무법인 우리하나로 작성 증서 2013년 제446호로 피고 등이 선정당사자로 선정한 피고를 채권자로 하여 위 49,989,793원을 2013. 7. 10.까지 변제(지연이율 연 20%)하기로 하는 내용의 채무변제계약 공정증서(이하 ‘"
protection_mechanism,52360,2,"'이라 한다) 중 G호에 대하여 보증금 4,000만 원, 기간 2017. 11. 15.부터 2019. 11. 14.까지로 하는 임대차계약을 체결하였다(이하 '"
protection_mechanism,52662,2,"’이라고 한다)을 원고에게 양도하는 계약을 체결하였다. 다. 위 양도계약에 따라 원고와 동희개발은 2통의 채권양도 통지 및 승낙서를 작성하여 원고의 팩시밀리를 통해 한국토지공사 전북지사에 송부하였고, 한국토지공사 전북지사장은 그 채권양도를 승낙하는 취지의 승낙서를 각 작성한 후 이를 우편으로 원고에게 발송하였는데, 1통의 승낙서(갑 제13호증의 1, 이하 ‘"
protection_mechanism,52681,2,"‘동희개발’이라고만 한다)에게 여신기간 만료일을 2007. 3. 29.로 정하여 제1대출금인 9억 원을 대출함과 아울러, 제1대출금채무의 담보로서 동희개발이 한국토지공사에 대하여 가지는 매매대금반환청구권 중 11억 7,000만 원 상당인 제1담보채권을 양도받은 사실, ② 그런데 원고(탈퇴)가 2004. 3. 29. 제1담보채권의 대항력을 갖추기 위해서 한국토지공사에 보낸 ‘"
protection_mechanism,53097,2,"‘E’라 한다)와 사이에 이 사건 주택에 관하여 보증금 4,500만 원으로 하는 임대차계약서(이하 ‘"
protection_mechanism,53437,2,"'이라 한다)을 임차보증금 1,500만 원, 월 차임 35만 원, 임대기간 2017. 3. 22.부터 2019. 3. 21.까지로 정하여 임차한 후, C에 임차보증금을 지급하고 이 사건 부동산을 인도받아 현재까지 이를 점유·사용하고 있으며, 2017. 3. 22. 전입신고를 마쳤다. 나. 한편, C는 2015. 9. 30. 이 사건 부동산을 매수하여 2015. 11. 12. 위 매매를 원인으로 한 소유권이전등기를 마친 다음 같은 날 D 주식회사(이하 '"
protection_mechanism,53656,2,‘칠천만원정은 계약시에 임대인에게 지불하고’
protection_mechanism,53656,2,"‘E이 원고에게 임대차보증금 70,000,000원을 반환하지 않은 사실’"
protection_mechanism,54020,2,"‘대항력 등’이라는 표제로 제1항에서 대항력의 요건을 정하고, 제2항에서 “"
protection_mechanism,54216,2,"’이라 한다)을 매매대금 15억 5,000만 원에 매수하되, 위 매매대금의 지급은 당시 이 사건 각 부동산에 설정된 중소기업은행 및 소외 D의 각 근저당권에 관한 피담보채무액(합계 약 15억 4,000만 원)을 피고 C가 그대로 인수하고, 나머지 잔금 약 1,000만 원은 그 무렵 피고 C의 피고 A에 대한 물품대금 채권과 상계하는 내용의 매매계약(이하 ‘"
protection_mechanism,54478,2,"‘이 사건 부동산을 피고에게 매도할 당시 정확한 매매금액을 정하지 않고 근저당권부채무 2억 4천만 원, 당시 임대차보증금 1억 8천만 원을 피고가 인수하고 2천만 원을 지급하는 것으로 약정하였다.’"
protection_mechanism,54513,2,"'이라 한다)을 추진한 회사이고, 피고 Q은 R로부터 이 사건 사업의 시행을 위탁받은 신탁회사이며, 피고 S은 이 사건 숙박시설의 수분양자들에게 중도금 대출을 실행한 은행이다. 나. 원고들과 R 사이의 분양계약의 체결 등 1) 원고들은 2016.경 R와 사이에 별지2 분양계약 내용표의 '"
protection_mechanism,54513,2,'란 기재 해당 계약금을 R가 지정한 피고 Q 명의의 계좌로 지급하였다. 2) 최초 분양계약서에는 입주예정일이 '
protection_mechanism,54513,2,"'이라 한다)을 체결하였는데, 이 사건 종전 신탁계약서의 주요 내용은 다음과 같다.   라. 원고들과 R, 피고 Q 사이의 분양계약의 체결 1) 피고 Q과 R(이하 '"
protection_mechanism,54513,2,'이라 한다)는 이 사건 종전 신탁계약에 따라 원고들과 사이에 별지2 분양계약 내용표의 '
protection_mechanism,54513,2,'으로 각 기재되어 있었다. 이 사건 분양계약서의 주요 내용은 다음과 같다.    마. 원고들의 확약서 작성 원고들은 이 사건 분양계약 체결 당시 피고 Q 등에게 '
protection_mechanism,54513,2,"'이라 한다)을 체결하고 이를 피고 Q에 통지하였으며, 피고 Q은 위 양도통지에 대하여 승낙하였다. 사. R와 피고 Q 사이의 차입형토지신탁계약의 체결 R와 V이 사업비 조달에 어려움을 겪으면서 이 사건 숙박시설에 관한 공사가 2018. 3. 초경 중단되자, R와 V은 2018. 3.경 피고 Q과 사이에 피고 Q이 이 사건 사업의 추진을 위하여 사업비를 조달하는 내용의 차입형토지신탁계약을 체결하였는데(이하 '"
protection_mechanism,54513,2,"'원고들은 이 사건 분양계약과 관련한 임대수익률 보장 등 분양목적물과 관련하여 피고 Q이 일체의 수익보장이나 이용혜택의 책임을 부담하지 아니하는 것에 관하여 동의하며, 이에 따라 임대수익률 보장 및 각종 이용혜택 등이 이행되지 아니한 것을 이유로 피고 Q에게 매매대금의 감액 청구, 본 계약의 무효, 취소 또는 해제의 주장, 손해배상청구 등을 하지 아니할 것을 확인한다'"
protection_mechanism,54513,2,"'이 사건 분양계약과 이 사건 대출약정은 별개이고, 원고들은 이 사건 분양계약이 해제 등 사유로 효력이 상실되는 경우 우선적으로 이 사건 대출약정에 기한 대출금채무를 상환하겠다'"
protection_mechanism,55050,2,"‘이 사건 건물’이라 한다)에 관하여 2020. 7. 31. 공유물분할을 위한 경매로 인한 매각을 원인으로 한 원고 명의의 소유권이전등기를 마친 다음, 같은 날 주식회사 C 앞으로 (담보)신탁계약을 원인으로 한 소유권이전등기를 마쳐 주었다. ○ 피고는 2008. 4. 5.경 전 건물주 겸 임대인 대표인 D로부터 이 사건 건물 중 1층 대중음식점 298.00㎡(이하 ‘"
protection_mechanism,55050,2,"’이라 한다)를 임차한 후, 2020.경까지 계약갱신을 거듭하며 위 건물부분에서 ‘"
protection_mechanism,55087,2,"‘이 사건 건물’이라 한다) 중 3층 G호에 대하여 임대차보증금 4,000만 원, 임대차기간 2년으로 한 임대차계약을 체결하고(이하 ‘"
protection_mechanism,55413,2,"’)를, 기간 2015. 10. 1.부터 2020. 9. 30.까지 60개월간, 보증금 7,000만원, 월차임 275만원(부가가치세 포함)으로 정하여 임차하여 그곳에서 식당을 경영해 왔다. 그리고 그 무렵 원고는 이 사건 점포에 관한 상가건물임대차보호법 소정의 대항력 요건을 구비하였다. 다. 피고 C 주식회사(이하 ‘"
protection_mechanism,55521,2,‘이 사건 근저당권설정계약’
protection_mechanism,55647,2,‘이 사건 근저당권설정계약’
protection_mechanism,55654,2,"’근저당권자 주식회사 X, 채무자 D, 채권최고액 57억 2,000만 원의 근저당권설정등기‘"
protection_mechanism,56252,2,"'이라 한다) 중 지층 F호, 지층 G호를 임대차보증금 150,000,000원, 월차임 4,500,000원에 임대하는 내용의 임대차계약(이하 '"
protection_mechanism,56738,2,"“이 사건 주택의 임차인 J이 2012. 11.부터 현재까지 임대차보증금 6,500만 원, 전입일자 2013. 1. 14.로 하여 점유하고 있다”"
protection_mechanism,57899,2,"‘이 사건 건물’이라 한다)을 인도하고, 2020. 10. 19.부터 위 건물의 인도 완료일까지 월 2,900,000원의 비율로 계산한 돈을 지급하라.  이유 1. 인정사실 가. 피고는 2014. 1. 16.경 C과 이 사건 건물에 관하여 임대차보증금 40,000,000원, 차임 월 2,800,000원, 임대차기간 2014. 1. 16.부터 24개월로 정하여 임대차계약(이하 ‘"
protection_mechanism,57899,2,‘그 밖에 임차인이 임차인으로서의 의무를 현저히 위반하거나 임대차를 계속하기 어려운 중대한 사유가 있는 경우’
protection_mechanism,58618,2,"’이라 한다)를 임차하여 약국을 운영하는 사람이다. 나. 이 사건 건물의 소유자이던 소외 1은 2008. 7. 31. 피고와 이 사건 약국에 관하여 임대차 보증금 100,000,000원, 차임 월 2,500,000원, 임대차기간 2008. 8. 1.부터 2년으로 하는 내용의 임대차계약(이하 ‘"
protection_mechanism,58618,2,"‘권리금계약서 원본, 약사자격증사본, 약사경력증명서, 2014년도 부가가치세 납부증명서, 2015년도 소득세납부증명서, 2014년도 재산세 납부실적, 가족관계증명부, 국세 및 지방세 완납증명서, 새로운 임차인 명의의 예금잔고 증명서 원본, 약국 운영 단기 계획서 및 장기계획서’"
protection_mechanism,58618,2,"‘소외 2는 ① 보증금 및 차임을 지급할 자력이 부족하다고 판단되고(예금잔고증명 미제출, 전적으로 부모의 자금에 의존), ② 임차인으로서의 의무를 이행할 의사 및 능력이 부족하다고 판단됩니다(약국 운영 단기계획 및 장기계획서 미제출, 약국 개업에 대한 본인의 소견 또는 장래 포부, 미래 비전 등등에 대한 언급이 전혀 없었음)’"
protection_mechanism,59431,2,“위 제4조의 충분한 협의 결과 임차인 피해자 가족은 별도의 세대구성 없이 임대인 D의 동거인으로써 전입신고를 하기로 한다”
protection_mechanism,59532,2,"’이라 한다)을 체결하고, 같은 날 G에 신탁을 원인으로 한 소유권이전등기를 마쳐 주었다. 다. 원고는 2016. 9. 27. 공인중개사인 피고의 중개로 C과 사이에 이 사건 부동산을 임대차보증금 60,000,000원, 차임 월 400,000원, 임대차기간 2016. 10. 9.부터 2018. 10. 8.까지로 정하여 C으로부터 임차하는 내용의 임대차계약(이하 ‘"
protection_mechanism,59532,2,"‘신탁자가 신탁계약체결 이후 새로운 임대차계약을 체결하는 경우에는 수탁자 및 우선수익자의 서면에 의한 동의를 받아야 하고(제11조 제2항), 신탁자가 수탁자 또는 우선수익자의 동의 없이 신탁부동산을 제3자에게 임대함으로서 발생하는 모든 손해나 비용을 배상할 책임이 있다(제5조)’"
protection_mechanism,59732,2,"'라 한다)에 관하여 서울남부지방법원 등기국 2015. 7. 24. 접수 제40472호로 채권최고액 288,000,000원, 근저당권자 원고로 하는 근저당권설정등기(아래에서 '"
protection_mechanism,60439,2,"'이라고만 한다)은 소외인의 소유로 있을 당시인 1993. 9. 6. 이 사건 각 부동산 중 토지에 대하여 채무자를 소외인으로 하여 채권최고액 7억 8천만 원의 근저당권설정등기를, 1994. 10. 4. 이 사건 각 부동산 중 건물에 대하여 추가근저당권설정등기를 각 마쳤다. (4) 피고 주식회사 서울은행(1995. 6. 1. 서울신탁은행에서 현 상호로 변경되었다. 다음부터 '"
protection_mechanism,60455,2,"‘우양주택건설’이라 한다)에 30억 원을 이자 연 9%, 연체이자 최고 연 19%로 약정하여 대출하였다. 피고 부림저축은행은 위 채권 등의 담보로서 소외 1과 소외 2 및 우양주택건설 소유의 별지 부동산의 표시 기재 부동산 전부에 관하여 2009. 2. 26. 채권최고액 65억 원의 근저당권을 설정받았다가 위 30억 원의 채권만이 남게 되자 2009. 10. 19. 채권최고액을 39억 원으로 변경하였다(이하 변경된 근저당권을 ‘"
protection_mechanism,60455,2,’이라 한다). (2) 원고는 2009. 10. 14. 소외 1에 대한 채권을 피담보채권으로 하여 소외 1 소유의 별지 부동산의 표시 기재 부동산 중 1에서 9번 부동산에 관하여 채권최고액 9억 1천만 원의 근저당권을 설정받았다(이하 위 근저당권을 ‘
protection_mechanism,60455,2,"’이라 한다). (3) 피고 부림저축은행은 2010. 5. 19. 우양주택건설에게 5억 원을 이자 연 10%, 연체이자 기간에 따라 연 10%에서 연 12%로 정하여 대출하면서 2010. 5. 18. 별지 부동산의 표시 기재 부동산 중 우양주택건설 소유의 부동산 전부에 관하여 채권최고액 6억 5천만 원의 근저당권을 설정받았다(이하 위 근저당권을 ‘"
protection_mechanism,60455,2,"’이라 한다). (4) 피고 부림저축은행은 2010. 12. 23. 우양주택건설에게 4억 원을 이자 연 10%, 연체이자 기간에 따라 연 10%에서 연 12%로 정하여 대출하면서 2010. 12. 22. 별지 부동산의 표시 기재 부동산 중 우양주택건설 소유의 14에서 18번 부동산에 관하여 채권최고액 5억 2천만 원의 근저당권을 설정받았다(이하 위 근저당권을 ‘"
protection_mechanism,61691,2,‘질권 설정 승낙서 및 임차보증금 반환 확약서’
protection_mechanism,61691,2,"“임대차 목적물의 매매로 인하여 주택의 소유자(임대인)가 변경될 경우에 매매계약서에 귀사에서 전세자금대출이 취급되었고, 질권 설정 내용과 새로운 소유자에게 적용된다는 사실을 명기하고 동 내용을 귀사에 통보하기로 합니다.”"
protection_mechanism,62950,2,"’이라 한다)을 체결하고 같은 날 이 사건 각 부동산에 관하여 피고 명의로 소유권이전등기를 경료하여 주었다. 2) 이 사건 매매계약이 체결되기에 앞서 이 사건 각 부동산 및 제대기에 관하여는 2010. 1. 29. 수원지방법원 용인등기소 (접수번호 생략)로 채권최고액 18억 원, 채무자 엘에스산업, 채권자 중소기업은행으로 한 공동근저당권(이하 이 사건 ‘"
protection_mechanism,63014,2,"“피고인이 ‘대항력이 있어 전세보증금을 내줘야 하는 사람이 있었는데, 그 사람을 잘 설득해 가지고 300만 원만 주고 590만 원을 안 내줬다’"
protection_mechanism,63014,2,‘현재 관리하고 있는 자금에서 위 890만 원을 임차보증금 반환에 사용한 것처럼 거짓으로 꾸며 동액 상당을 횡령할 의도’
protection_mechanism,63014,2,“임차인 I으로부터 임차보증금 및 차임으로 현금 435만 원을 수령한 후 40만 원은 부동산 중개수수료로 지급하였다.”
protection_mechanism,64705,2,"‘△△△’라는 상호로 사업자등록을 마치고, 2009. 6. 29. 피고와 사이에 이 사건 회생지원보증계약을 체결하였는데, 원고는 이 사건 회생지원보증계약 당시 위와 같이 이미 사업자등록을 마침으로써 신용보증기금법 제2조 제1호에 따른 ‘"
protection_mechanism,64770,2,"’라 하고, 이 사건 근저당권설정등기에 따른 근저당권을 ‘"
protection_mechanism,66256,2,"""입찰기일 후 낙찰기일 전 대항력 있는 임차인이 배당요구를 한"""
protection_mechanism,66256,2,"""입찰기일 후 낙찰기일 전 대항력 있는 임차인이 배당요구를 한"""
protection_mechanism,68764,2,‘이 사건 근저당권설정계약’
protection_mechanism,69051,2,‘이 사건 근저당권설정계약’
protection_mechanism,70196,2,"’고 규정함으로써, 상가임대차법의 일부 조항은 대통령령으로 정한 보증금액을 초과하는 임대차에 대하여도 적용되도록 개정하였다. 그리고 그 후 상가임대차법은 2015. 5. 13. 법률 제13284호로 개정되어 같은 날 시행되면서 제10조의4(권리금 회수기회 보호 등)의 규정을 신설하고, 제2조 제3항의 ‘"
protection_mechanism,70758,2,‘피고와 C 사이에 이 사건 부동산에 관하여 체결된 위 각 근저당권설정계약을 취소한다’
protection_mechanism,71463,2,"’이라 한다)을 체결하였다. 3) D은 2018. 12. 7. 이 사건 대출 원리금을 담보하기 위하여 피고 B의 C에 대한 이 사건 임대차보증금반환채권에 담보한도액을 4억 6,800만 원으로 하는 질권(이하 ‘"
protection_mechanism,71463,2,"’이라 한다)을 설정하였다. 피고 B으로부터 통지대리권을 수여받은 D은 2018. 12. 11. C에게 질권 설정 통지를 보냈고, 위 통지는 2018. 12. 12. C에게 도달하였다. 4) 피고 B과 원고는 2018. 12. 19.경 보험금액 4억 2,900만 원, 피보험자 D으로 하여 피고 B의 D에 대한 이 사건 대출금 반환채무를 보증하는 전세자금보증보험계약(이하 ‘"
protection_mechanism,71472,2,’이라 한다) 각 마쳐주었다. 나. 이 사건 계약의 체결 및 경과  원고들은 2013. 12. 11.경 피고 D과 아래와 같은 내용의 부동산매매 및 사업경영권 이전 계약을 체결하였다(이하 ‘
protection_mechanism,72769,2,"‘원고의 채권매수청구에 대한 협의회의 매수방안이 현재까지 확정되지 않고 있어 원고가 보유한 이 사건 파생계약에 대해 현상유지 차원에서 관리 중에 있으나, 매수가 완료될 때까지의 위 파생계약 관리에 따른 비용발생과 손익변동이 계속되고 있으므로 채권매수가격 결정 및 매수 절차를 조속히 진행해 줄 것을 요청한다’"
protection_mechanism,72769,2,"‘원고는 2011. 9. 7. 채권매수청구권을 행사하였으므로 채권매수청구권 행사 이후에는 이 사건 파생계약 상의 권리와 의무가 모두 협의회에 귀속되었다. 원고는 수차례 이 사건 파생계약을 현상유지 차원에서 관리하되, 채권매수절차의 지연으로 발생되는 일체의 손실에 대해서 협의회가 부담해야 함을 통지한 바 있다’"
protection_mechanism,73238,2,‘피고 텍스원’이라 한다)에 대하여 주문 제2항과 같다(원고는 사해행위취소에 따른 원상회복으로 제1심에서 근저당권설정등기의 말소를 구하다가 당심에서 채권양도의사표시 및 통지를 구하는 것으로 이 부분 소를 교환적으로 변경하였다). 나. 피고 주식회사 광진섬유(이하 ‘
protection_mechanism,73238,2,"’라 한다)에서 제1부동산이 매각됨에 따라 제1근저당권설정등기는 모두 말소되었고, 2009. 5. 29. 피고 텍스원 앞으로 127,667,180원을 배당하는 내용의 배당표가 작성되었는데, 위 배당기일 이전인 2009. 5. 21. 의정부지방법원 2009카합364호로 채권자 원고, 채무자 피고 텍스원, 제3채무자 대한민국으로 하여 피고 텍스원이 이 사건 경매절차에서 제1근저당권에 기하여 배당받을 채권(별지 채권 목록 기재 채권이다. 이하 ‘"
protection_mechanism,73525,2,"‘N호’라고 한다)에 관하여 임대차보증금을 50,000,000원, 임대차기간을 2019. 3. 19.부터 2020. 3. 18.까지로 정하여 N호를 임차하는 내용의 임대차계약을 체결하였다. 피고 C은 2019. 3. 20. N호로 전입신고를 마쳤다. 피고 C의 사위인 O은 2015. 9. 30.경 이 사건 부동산의 소유자이던 P(이후 2015. 12. 31. F으로 소유자가 변경되었음)과 사이에, 이 사건 부동산 중 Q호(이하 ‘"
protection_mechanism,73766,2,“임차인은 만약 경매 등으로 인하여 전액 보장하지 못하더라도 임대인에 대하여 구상권을 행사하지 않기로 한다”
protection_mechanism,76374,2,'란 기재 해당 계약금을 C가 지정한 피고 B 명의의 계좌로 지급하였다. 2) 최초 분양계약서에는 입주예정일이 '
protection_mechanism,76374,2,"'이라 한다)을 체결하였는데, 이 사건 종전 신탁계약서의 주요 내용은 다음과 같다.   라. 원고들과 C, 피고 B 사이의 분양계약의 체결 1) 피고 B과 C(이하 '"
protection_mechanism,76374,2,'으로 각 기재되어 있었다. 이 사건 분양계약서의 주요 내용은 다음과 같다.    마. 원고들의 확약서 작성 원고들은 이 사건 분양계약의 체결 당시 피고 B 등에게 '
protection_mechanism,76374,2,"'이라 한다)을 체결한 다음, 피고 B에게 대출받은 이 사건 중도금을 납부하였다. 사. C와 피고 B 사이의 차입형토지신탁계약의 체결 C와 G이 사업비 조달에 어려움을 겪으면서 이 사건 숙박시설에 관한 공사가 2018. 3. 초경 중단되자, C와 G은 2018. 3. 19.경 피고 B과 사이에 피고 B이 이 사건 사업의 추진을 위하여 사업비를 조달하는 내용의 차입형토지신탁계약을 체결하였는데(이하 '"
protection_mechanism,76374,2,"'원고들은 이 사건 분양계약에 관련한 임대수익률보장 등 분양목적물과 관련하여 피고 B이 일체의 수익보장이나 이용혜택의 책임을 부담하지 아니하는 것에 관하여 동의하며, 이에 따라 임대수익률 보장 및 각종 이용혜택 등이 이행되지 아니한 것을 이유로 피고 B에게 매매대금의 감액 청구, 본 계약의 무효, 취소 또는 해제의 주장, 손해배상청구 등을 하지 아니할 것을 확인한다'"
protection_mechanism,76374,2,"'이 사건 분양계약과 이 사건 대출약정은 별개이고, 원고들은 이 사건 분양계약이 해제 등 사유로 효력이 상실되는 경우 우선적으로 이 사건 대출약정에 기한 대출금채무를 상환하겠다'"
protection_mechanism,76550,2,‘아이티건설’이라 한다)와 피고 사이에 이 사건 각 건물에 관하여 2002. 11. 1. 체결한 근저당권설정계약(이하 ‘
protection_mechanism,76856,2,"'저당권자는 배당요구의 종기가 아니라 배당기일 전까지 물상대위권을 행사하면 우선변제를 받을 수 있고, 적어도 원고가 이 사건 배당요구의 종기인 공탁사유신고일 이전에 채권압류 및 전부명령을 신청하여 구 민사소송법 제733조에 의한 권리를 행사한 이상 위 채권압류 및 전부명령의 송달에 관계없이 물상대위권자로서 우선변제 받아야 한다.'"
protection_mechanism,76878,2,"’이라 한다) I호를 임대차보증금 150,000,000원에 임대하기로 하는 계약(다음부터 ‘"
protection_mechanism,77816,2,"‘이 사건 건물’이라 한다)의 공유자인 피고들과 이 사건 건물에 관하여 임대차보증금 150,000,000원, 임대차기간 2017. 8. 31.부터 2019. 8. 30.까지로 정하여 임차하는 내용의 임대차계약(이하 ‘"
protection_mechanism,79680,2,"'이라 한다)을 체결하였다.  라. 원고는 2005. 9. 3. C과 사이에 이 사건 분양계약을 합의해제하면서, 이미 납부한 분양대금 중 계약금과 개발비 합계 101,400,000원은 포기하고 중도금 중 본인 부담분 1억 3,200만 원(이하 '"
protection_mechanism,79878,2,"'이라고만 한다) 제8조 제3항이 대통령령에 위임한 것은 보증금의 범위이지 보증금의 보호개시일자까지 위임한 것은 아니라고 볼 것인 점, 구 주택임대차보호법시행령(1990. 2. 19. 대통령령 제12930호로 개정되기 전의 것, 이하 '"
protection_mechanism,79974,2,"‘G’라 한다)와 사이에 임대인 G, 임차인 F, 임대차 목적물 순천시 H아파트 I호(이하 ‘"
protection_mechanism,79974,2,"’라 한다), 임대보증금 7,000만 원, 기간 2011. 12. 6.부터 2013. 12. 5.까지로 하는 임대차계약(이하 ‘"
protection_mechanism,80338,2,’라 한다)에 관하여 채권최고액 1억 2천만 원으로 하는 근저당권설정계약을 체결하고(이하 ‘
protection_mechanism,80338,2,"’라 한다). 4) B은 2019. 5. 24.경 피고와 사이에 이 사건 토지에 관하여 매매대금 6,500만 원으로 하는 내용의 매매계약을 체결하고(이하 &apos이 사건 매매계약‘"
protection_mechanism,80338,2,"‘D주유소’를 운영하면서 R 주식회사로부터 구매한 유류대금을 결제하는 용도로 사용되는 것으로 추측되는데, 이 사건 채권양도계약 후 1개월 만에 위 주식회사 E에 대한 채무가 237,299,175원으로 급격하게 증가하는 것(갑 제7호증)을 볼 때 이 사건 채권양도계약을 통한 피고에 대한 채무의 변제가 B이 ‘"
protection_mechanism,82123,2,’이라 한다)에 관하여 다른 담보물권자보다 우선하여 변제받을 권리를 인정하는 한편 같은 조 제3항은 우선변제를 받을 임차인(이하 ‘
protection_mechanism,82249,2,"‘이 사건 주택’이라 한다)에 관한 소유권이전등기를 마친 소유자였는데, 2016. 10. 10.경 동생인 피고에게 이 사건 주택을 임대차보증금 45,000,000원, 임대차기간 2018. 10. 30.까지로 정하여 임대하기로 하는 임대차계약(이하 ‘"
protection_mechanism,82265,2,"“임차권은 임차주택에 대하여 민사소송법에 의한 경매가 행하여진 경우에는 그 임차주택의 경락에 의하여 소멸한다. 다만, 보증금이 전액 변제되지 아니한 대항력이 있는 임차권은 그러하지 아니하다.”"
protection_mechanism,83305,2,"‘대항력 등’이라는 표제로 제1항에서 대항력의 요건을 정하고, 제4항에서 “"
protection_mechanism,83445,2,"'이라 한다)로 하여금 양수하도록 하고, 분양수입금과 상가임대보증금, 리파이낸싱 등을 통하여 J이 대출원리금을 회수하면 이를 투자자들에게 분배하는 구조이다. 3) 이 사건 펀드 설정일은 2006. 8. 8., 모집금액은 총 695억 원, 투자기간은 3년, 제시수익률은 연 7.63%로 설정되었다. 다. 원고들의 이 사건 펀드에 대한 투자계약 체결 피고 A는 K 주식회사(이하 '"
protection_mechanism,83538,2,"""H 상가 AA호 강제경매 취소를 위한 항고보증금, 경매신청권자 Z에 대한 채무변제금, 향후 대주단의 사전동의 하에 불가피하게 지출되는 신탁사무처리비용에 관하여 우선변제를 인정한다. 다만, 이는 신탁재산 가치 유지 및 사업정상화를 위해 부득이하게 인정되는 것이다."""
protection_mechanism,84376,2,"‘이 사건 건물’이라 한다)을 임차보증금은 6,000만원, 임차기간은 2004. 4. 30.부터 2009. 4. 29.까지로 정하여 임차하였다가 2009. 7. 1. 임차보증금은 6,000만원, 차임은 월 250만원, 임차기간은 2009. 7. 1.부터 2014. 6. 30.까지로 변경하였다(이하 ‘"
